iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470873934	1	tomtit	M203,215c15.87792,0 35.16487,9 54,9	25	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470874215	1	tomtit	M213,230c8.27825,0 15.46434,3 24,3	26	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470878182	1	tomtit	M182,195c0,-13.9341 -30.91431,-4.74294 -30,-2c1.83761,5.51284 41.16299,0.92133 46,0c3.10643,-0.5917 5.9445,-2.1852 9,-3c2.27744,-0.60732 9.10819,-2.05409 7,-1c-9.59086,4.79543 -33.69881,1.54822 -40,11c-1.04595,1.56893 2.151,3.6302 4,4c6.05868,1.21174 20.92577,2.05938 26,-2c0.58203,-0.46562 1.52705,-1.47295 1,-2c-4.71936,-4.71936 -30.46867,-3.96878 -37,-1c-3.03455,1.37934 -5.2265,4.151 -8,6c-0.87706,0.58471 -4.05409,1 -3,1c13.70212,0 25.92083,-4.73021 39,-8c4.32042,-1.08011 14.02538,-2.54776 19,-3c1.32786,-0.12071 5.33333,0 4,0c-18.92888,0 -38.36449,-2 -57,-2c-3.01846,0 5.98571,0.84135 9,1c11.6087,0.61098 23.46706,-0.84671 35,-2c4.19545,-0.41954 15.9148,-2.43408 12,-4c-17.51326,-7.0053 -41.89843,-4.01693 -60,-1c-2.71134,0.45189 -8,2 -8,2c0,0 2.66667,0 4,0c2.70408,0 46.7353,-1.94119 48,-7c0.25565,-1.02262 -1.95114,-0.89511 -3,-1c-11.38267,-1.13827 -24.72337,-1.61095 -36,0c-3.1305,0.44721 -11.82843,1.58579 -9,3c7.59017,3.79508 19.48769,1 28,1c3.34996,0 11.49815,-1.99629 10,1c-2.27227,4.54454 -41.30214,-7.48931 -44,6c-0.14618,0.73088 0.30795,1.72318 1,2c18.16806,7.26722 41.67004,2.36081 61,7c1.44955,0.34789 3.70765,0.53824 4,2c0.27735,1.38675 -1.65836,2.55279 -3,3c-1.89737,0.63246 -4.00637,0.15949 -6,0c-3.62808,-0.29025 -48.58884,-10.35537 -46,0c1.43195,5.72782 66.09671,3.09671 79,16c1.37437,1.37437 -3.06433,3.17597 -5,3c-14.90687,-1.35517 -29.04177,-6.75348 -44,-8c-11.26442,-0.9387 -18.67669,0.85865 -16,3c16.58051,13.26441 66.58586,7.29293 84,16c5.9703,2.98515 -13.36367,-0.28256 -20,-1c-11.16593,-1.20713 -41.0747,-4.8506 -44,1c-1.46818,2.93636 5.78747,3.32368 9,4c19.87604,4.18443 40.30929,6.07732 60,11c0.60081,0.1502 4.72508,0.82476 4,3c-0.2357,0.70711 -1.25771,1.06748 -2,1c-10.71524,-0.97411 -38.25508,-12.84695 -48,-7c-3.95126,2.37076 1.05457,4.43274 2,5c9.63749,5.78249 19.88384,9.14731 31,11c3.63169,0.60528 7.3233,0.80649 11,1c3.6616,0.19272 14.52559,1.00731 11,0c-7.08773,-2.02506 -16.49328,-4 -24,-4c-0.33333,0 -1.33333,0 -1,0c8.83708,0 15.28939,-4.1447 23,-8c2.27058,-1.13529 9.4628,-2.3843 7,-3c-14.04291,-3.51073 -38.15118,-6 -52,-6c-2.02759,0 3.9902,0.73203 6,1c3.32057,0.44274 6.65004,1 10,1c2.56476,0 20.62163,-1.69288 24,-2	27	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470879528	1	tomtit	M226,166c0,12.33333 0,24.66667 0,37c0,3.33333 0,13.33333 0,10c0,-8.30815 2.17215,-17.95747 4,-26c1.22218,-5.37759 3.90269,-12.75672 6,-18c0.27682,-0.69205 0.66667,-2.66667 1,-2c4.2919,8.5838 1.55015,24.64742 1,34c-0.2162,3.67543 -4.68179,11 -1,11c0.94281,0 1.452,-1.2328 2,-2c2.0325,-2.84549 16.40838,-28.97905 18,-25c2.48724,6.21811 -5.25058,27.37586 -9,33c-0.26149,0.39223 -1,1.4714 -1,1c0,-11.02169 10,-22.17789 10,-33c0,-2.53859 -2.02362,4.65669 -3,7c-1.55755,3.73811 -6,9.8858 -6,14	28	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470884569	1	tomtit	M165,49c15.56908,7.78454 -48,14.26145 -48,28c0,2.33333 4.913,1.0435 7,0c10.38583,-5.19292 17.9041,-13.9041 26,-22c5,-5 10.65878,-9.41844 15,-15c0.64715,-0.83205 0,-3.33333 -1,-3c-13.71301,4.571 -24.0774,14.26192 -35,23c-1.01198,0.80958 -14.09835,10 -13,10	29	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470888422	1	tomtit	M165,51c4.65412,-2.32706 -33.46539,9.43696 -38,12c-3.69349,2.08762 -13.17421,9.75895 -9,9c10.89217,-1.9804 19.92765,-9.32978 29,-15c4.20213,-2.62633 18.95536,-5 14,-5c-13.87847,0 -36.80456,5.80456 -47,16c-4.17665,4.17665 11.7169,-2.35845 17,-5c8.35331,-4.17665 23,-6.66072 23,-16c0,-2.66667 -5.64022,-1.24199 -8,0c-7.19533,3.78702 -17.15499,10.73249 -22,18c-0.58471,0.87706 -2.05409,3 -1,3c7.52664,0 21.44106,-14.68123 26,-20c0.78215,-0.91251 3.16597,-3.29149 2,-3c-10.08165,2.52041 -33,24.76177 -33,35c0,2.4037 4.43569,-2.17497 6,-4c7.53778,-8.79407 12.84952,-15.03886 17,-25c0.5286,-1.26865 2.22927,-3.38536 1,-4c-1.30633,-0.65316 -16.35918,17.56232 -19,20c-3.48117,3.21339 -11,13.73756 -11,9c0,-6.08694 25.57168,-16.85665 22,-24c-0.05164,-0.10327 -19.52231,16.01785 -22,18c-2.6029,2.08232 -10.35702,8.35702 -8,6c5.04575,-5.04575 52.98878,-56.03367 59,-38c2.69099,8.07296 2.73908,16.84771 6,25c1.50605,3.76514 4.86744,14.86744 2,12c-3.98724,-3.98724 -7.23101,-14.46201 -10,-20c-1.13529,-2.27058 -1.20495,-8.79505 -3,-7c-1.16988,1.16988 2.26303,32.21092 0,39c-0.38006,1.14018 -1.66983,-1.84439 -2,-3c-0.94149,-3.29521 -1.31263,-5.56315 -2,-9c-0.39764,-1.98821 -0.09324,-7.81353 -1,-6c-5.2223,10.4446 3.44462,26.94384 0,39c-0.45787,1.60254 -1.50929,4.74536 -3,4c-5.22448,-2.61224 -4,-29.84198 -4,-37c0,-2.02759 -0.79825,3.98248 -1,6c-0.39801,3.98015 0,8 0,12c0,2.66667 1.88562,9.88562 0,8c-14.22045,-14.22045 4.01661,-51.07392 17,-60c2.7192,-1.86945 5.73083,3.954 7,7c7.94323,19.06376 8,45.79697 8,66c0,2.13437 -3.10557,-3.06207 -4,-5c-1.32518,-2.87122 -2.35504,-5.90419 -3,-9c-1.0288,-4.93822 -1.3029,-10.00415 -2,-15c-1.30292,-9.33763 -2.83059,-18.64471 -4,-28c-0.16538,-1.32304 -1.33333,-4 0,-4c1.66667,0 2.10521,2.5939 3,4c5.48144,8.6137 19.54381,54.91239 15,64c-1.28236,2.56472 -4.34324,-4.20878 -5,-7c-2.11164,-8.97446 -4.14739,-17.96851 -6,-27c-0.81486,-3.97246 -1.55218,-7.96963 -2,-12c-0.29448,-2.65036 0,-10.66667 0,-8c0,3.72678 1.09612,7.38449 2,11c0.74536,2.98142 1.2179,6.028 2,9c1.96963,7.48461 4,13.30047 4,21	30	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470890298	1	tomtit	M79,97c7.92349,0 -9.50236,25 -11,25c-2.86744,0 3.44941,-4.58797 5,-7c5.0083,-7.79068 8.77011,-16.35631 14,-24c1.51754,-2.21795 8.20185,-6.4037 7,-4c-2.27593,4.55185 -13.07155,14.48586 -16,18c-2.43308,2.91969 -4.31258,11.68742 -7,9c-3.45862,-3.45862 12,-26.34609 12,-32c0,-2.98142 -3.05719,5.17157 -4,8c-1.98171,5.94513 -2.26992,11.53984 -5,17c-0.14907,0.29814 0.2357,1.2357 0,1c-5.04224,-5.04224 3.00938,-13.51407 6,-18c0.6087,-0.91306 1,-4.19258 1,-2	31	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470891428	1	tomtit	M71,96c5.80331,-5.80331 53.75425,-34.74858 56,-34c8.61898,2.87299 -25.84148,14.68297 -27,17c-0.33333,0.66667 1.26912,1.14618 2,1c10.64168,-2.12834 21.77025,-10.05629 30,-16c1.73029,-1.24966 6.02485,-5.67495 4,-5c-7.03391,2.34464 -19.3264,16 -26,16c-0.33333,0 -0.2357,-0.7643 0,-1c1.57621,-1.57621 12.7046,-9.75673 13,-10c5.83362,-4.80416 11.19441,-10.16201 17,-15c1.44857,-1.20714 5.56893,-5.04595 4,-4c-3.55181,2.36788 -6.52638,5.51884 -10,8	32	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470896332	1	tomtit	M119,126c0,-1.115 -2.21488,-4.21488 -3,-5c-2.12132,-2.12132 0,6 0,9c0,0.66667 0,1.33333 0,2c0,0.66667 0,-1.33333 0,-2c0,-1.94365 -2.70445,3.07895 -3,5c-0.40875,2.65685 -0.58788,9.41212 2,12c0.33333,0.33333 1.17508,1.43769 1,1c-1.7999,-4.49975 -1.53569,-15.53569 -5,-19c-0.2357,-0.2357 -0.1238,0.69051 0,1c2.66757,6.66892 5.41563,16.34636 11,21c1.28037,1.06697 4,3 4,3l-20,-36c0,0 1.63845,2.5538 2,4c2.70924,10.83696 7.46266,21.73133 18,27c2.74874,1.37437 -4.50753,-4.31356 -6,-7c-2.73525,-4.92346 -11.9575,-26.9575 -9,-24	33	0	0	stroke
pilot1	6420-1b4bd32f-d5de-4d4b-83f9-f5c2b5378c46	1506470900028	1	tomtit	M118,125c7.24232,0 24.44887,-7.59737 32,-10c7.49734,-2.38552 10.62412,-4.17447 17,-8c1.53925,-0.92355 6.2693,-3.2693 5,-2c-5.67548,5.67548 -19.38778,8.82508 -27,11c-2.02707,0.57916 -6,2 -6,2c0,0 1.97738,-0.74435 3,-1c6.44332,-1.61083 12.99054,-3.17202 19,-6c2.97048,-1.39787 9.79623,-7.18493 9,-4c-2.84713,11.38853 -24,16.88432 -24,28c0,0.94281 1.21554,-1.47702 2,-2c2.75991,-1.83994 5.93116,-4.41395 8,-7c4.57308,-5.71635 8.2937,-12.23425 11,-19c0.63124,-1.57811 2.63428,-5.46694 1,-5c-8.52867,2.43676 -17.09897,12.48513 -25,17c-5.4376,3.1072 -22.94138,9.98046 -17,8c8.14701,-2.71567 17.86127,-8.41082 25,-13c3.98513,-2.56187 7.91684,-5.40298 11,-9c0.97014,-1.13183 3.05409,-5.05409 2,-4c-8.82672,8.82672 -17.91225,16.56692 -28,24c-9.99548,7.36509 -21.11242,13.29586 -16,15c10.51639,3.50546 48.52131,-36.91476 45,-51c-0.27504,-1.10017 -18.22462,12.04402 -20,13c-4.49135,2.41842 -9.08935,3.77234 -14,5c-2.35425,0.58856 -8.71594,0.28406 -7,2c6.08981,6.08981 24.97033,-20 30,-20c4.63081,0 -7.7004,5.28016 -12,7c-6.32917,2.53167 -24.35659,4.35659 -29,9c-0.74536,0.74536 1.96025,1.17329 3,1c6.47928,-1.07988 32.06254,-14.81239 34,-9c3.98403,11.9521 -28.99699,7 -34,7c-0.33333,0 -1.33333,0 -1,0c8.09695,0 15.7135,-0.65473 24,-1c3.34705,-0.13946 12.36878,-1.36878 10,1c-8.06125,8.06125 -39.73508,1.26492 -46,-5c-0.33333,-0.33333 0.62288,0.71716 1,1c11.91273,8.93455 31.925,0.925 43,12c0.74536,0.74536 2.03362,2.79328 1,3c-8.20244,1.64049 -19.9438,-2.15117 -27,-6c-2.06922,-1.12867 -7.31125,-5.46225 -5,-5c5.37763,1.07553 10.48871,3.89774 16,5c2.79269,0.55854 10.01384,0.98616 8,3c-1.92918,1.92918 -28.10156,-11.30924 -31,-13c-3.1144,-1.81673 -6,-4 -9,-6c-1.39195,-0.92797 -5.70719,-2 -4,-2	34	0	0	stroke
